source,target,weight,n_contacts,transmission
1757,1907,60,3,temporal_contact_aggregated
1757,1909,220,11,temporal_contact_aggregated
1757,1912,100,5,temporal_contact_aggregated
1757,1913,40,2,temporal_contact_aggregated
1757,1916,180,9,temporal_contact_aggregated
1757,1920,2420,121,temporal_contact_aggregated
1757,1922,20,1,temporal_contact_aggregated
1759,1760,240,12,temporal_contact_aggregated
1759,1761,520,26,temporal_contact_aggregated
1759,1764,1420,71,temporal_contact_aggregated
1759,1766,460,23,temporal_contact_aggregated
1759,1767,1940,97,temporal_contact_aggregated
1759,1768,260,13,temporal_contact_aggregated
1759,1770,820,41,temporal_contact_aggregated
1759,1772,220,11,temporal_contact_aggregated
1759,1774,460,23,temporal_contact_aggregated
1759,1775,1620,81,temporal_contact_aggregated
1759,1778,240,12,temporal_contact_aggregated
1759,1783,620,31,temporal_contact_aggregated
1759,1787,1840,92,temporal_contact_aggregated
1759,1789,620,31,temporal_contact_aggregated
1759,1790,1020,51,temporal_contact_aggregated
1759,1792,440,22,temporal_contact_aggregated
1759,1796,380,19,temporal_contact_aggregated
1759,1798,600,30,temporal_contact_aggregated
1759,1799,160,8,temporal_contact_aggregated
1759,1801,40,2,temporal_contact_aggregated
1759,1802,20,1,temporal_contact_aggregated
1759,1818,20,1,temporal_contact_aggregated
1759,1821,20,1,temporal_contact_aggregated
1759,1822,60,3,temporal_contact_aggregated
1759,1831,20,1,temporal_contact_aggregated
1759,1833,80,4,temporal_contact_aggregated
1759,1836,20,1,temporal_contact_aggregated
1759,1838,20,1,temporal_contact_aggregated
1759,1847,40,2,temporal_contact_aggregated
1759,1855,20,1,temporal_contact_aggregated
1759,1857,40,2,temporal_contact_aggregated
1759,1859,60,3,temporal_contact_aggregated
1759,1866,20,1,temporal_contact_aggregated
1759,1885,20,1,temporal_contact_aggregated
1759,1887,20,1,temporal_contact_aggregated
1759,1888,20,1,temporal_contact_aggregated
1759,1895,40,2,temporal_contact_aggregated
1759,1907,20,1,temporal_contact_aggregated
1759,1911,40,2,temporal_contact_aggregated
1759,1917,20,1,temporal_contact_aggregated
1760,1761,120,6,temporal_contact_aggregated
1760,1764,180,9,temporal_contact_aggregated
1760,1766,480,24,temporal_contact_aggregated
1760,1768,2280,114,temporal_contact_aggregated
1760,1770,620,31,temporal_contact_aggregated
1760,1772,100,5,temporal_contact_aggregated
1760,1774,160,8,temporal_contact_aggregated
1760,1775,100,5,temporal_contact_aggregated
1760,1778,80,4,temporal_contact_aggregated
1760,1783,100,5,temporal_contact_aggregated
1760,1787,60,3,temporal_contact_aggregated
1760,1789,80,4,temporal_contact_aggregated
1760,1790,120,6,temporal_contact_aggregated
1760,1792,60,3,temporal_contact_aggregated
1760,1796,1580,79,temporal_contact_aggregated
1760,1798,400,20,temporal_contact_aggregated
1760,1800,20,1,temporal_contact_aggregated
1760,1847,20,1,temporal_contact_aggregated
1760,1889,20,1,temporal_contact_aggregated
1760,1906,20,1,temporal_contact_aggregated
1760,1909,20,1,temporal_contact_aggregated
1761,1763,20,1,temporal_contact_aggregated
1761,1764,280,14,temporal_contact_aggregated
1761,1766,420,21,temporal_contact_aggregated
1761,1767,1040,52,temporal_contact_aggregated
1761,1768,220,11,temporal_contact_aggregated
1761,1770,140,7,temporal_contact_aggregated
1761,1772,140,7,temporal_contact_aggregated
1761,1774,160,8,temporal_contact_aggregated
1761,1775,420,21,temporal_contact_aggregated
1761,1778,180,9,temporal_contact_aggregated
1761,1780,60,3,temporal_contact_aggregated
1761,1783,1980,99,temporal_contact_aggregated
1761,1787,220,11,temporal_contact_aggregated
1761,1789,900,45,temporal_contact_aggregated
1761,1790,200,10,temporal_contact_aggregated
1761,1792,340,17,temporal_contact_aggregated
1761,1795,40,2,temporal_contact_aggregated
1761,1796,180,9,temporal_contact_aggregated
1761,1798,120,6,temporal_contact_aggregated
1761,1799,140,7,temporal_contact_aggregated
1761,1801,40,2,temporal_contact_aggregated
1761,1802,80,4,temporal_contact_aggregated
1761,1805,20,1,temporal_contact_aggregated
1761,1809,40,2,temporal_contact_aggregated
1761,1818,20,1,temporal_contact_aggregated
1761,1819,20,1,temporal_contact_aggregated
1761,1820,40,2,temporal_contact_aggregated
1761,1821,20,1,temporal_contact_aggregated
1761,1822,40,2,temporal_contact_aggregated
1761,1833,60,3,temporal_contact_aggregated
1761,1836,20,1,temporal_contact_aggregated
1761,1837,100,5,temporal_contact_aggregated
1761,1851,760,38,temporal_contact_aggregated
1761,1855,20,1,temporal_contact_aggregated
1761,1857,20,1,temporal_contact_aggregated
1761,1858,400,20,temporal_contact_aggregated
1761,1859,60,3,temporal_contact_aggregated
1761,1861,120,6,temporal_contact_aggregated
1761,1866,20,1,temporal_contact_aggregated
1761,1885,20,1,temporal_contact_aggregated
1761,1887,20,1,temporal_contact_aggregated
1761,1889,40,2,temporal_contact_aggregated
1761,1890,60,3,temporal_contact_aggregated
1761,1898,440,22,temporal_contact_aggregated
1761,1902,20,1,temporal_contact_aggregated
1761,1907,1340,67,temporal_contact_aggregated
1761,1908,20,1,temporal_contact_aggregated
1761,1909,60,3,temporal_contact_aggregated
1761,1911,1080,54,temporal_contact_aggregated
1761,1912,100,5,temporal_contact_aggregated
1761,1913,20,1,temporal_contact_aggregated
1761,1916,20,1,temporal_contact_aggregated
1761,1919,20,1,temporal_contact_aggregated
1761,1920,140,7,temporal_contact_aggregated
1761,1922,20,1,temporal_contact_aggregated
1763,1765,20,1,temporal_contact_aggregated
1763,1768,20,1,temporal_contact_aggregated
1763,1780,320,16,temporal_contact_aggregated
1763,1782,220,11,temporal_contact_aggregated
1763,1783,20,1,temporal_contact_aggregated
1763,1789,20,1,temporal_contact_aggregated
1763,1792,20,1,temporal_contact_aggregated
1763,1795,700,35,temporal_contact_aggregated
1763,1800,20,1,temporal_contact_aggregated
1763,1801,160,8,temporal_contact_aggregated
1763,1805,20,1,temporal_contact_aggregated
1763,1809,1160,58,temporal_contact_aggregated
1763,1815,60,3,temporal_contact_aggregated
1763,1820,180,9,temporal_contact_aggregated
1763,1821,20,1,temporal_contact_aggregated
1763,1822,520,26,temporal_contact_aggregated
1763,1833,1460,73,temporal_contact_aggregated
1763,1835,20,1,temporal_contact_aggregated
1763,1837,20,1,temporal_contact_aggregated
1763,1838,740,37,temporal_contact_aggregated
1763,1843,260,13,temporal_contact_aggregated
1763,1847,20,1,temporal_contact_aggregated
1763,1851,20,1,temporal_contact_aggregated
1763,1852,80,4,temporal_contact_aggregated
1763,1859,520,26,temporal_contact_aggregated
1763,1885,20,1,temporal_contact_aggregated
1763,1887,940,47,temporal_contact_aggregated
1763,1890,40,2,temporal_contact_aggregated
1763,1902,160,8,temporal_contact_aggregated
1763,1907,160,8,temporal_contact_aggregated
1763,1908,20,1,temporal_contact_aggregated
1763,1909,740,37,temporal_contact_aggregated
1763,1913,20,1,temporal_contact_aggregated
1763,1919,40,2,temporal_contact_aggregated
1763,1920,20,1,temporal_contact_aggregated
1764,1765,140,7,temporal_contact_aggregated
1764,1766,80,4,temporal_contact_aggregated
1764,1767,160,8,temporal_contact_aggregated
1764,1768,520,26,temporal_contact_aggregated
1764,1770,880,44,temporal_contact_aggregated
1764,1772,460,23,temporal_contact_aggregated
1764,1774,860,43,temporal_contact_aggregated
1764,1775,780,39,temporal_contact_aggregated
1764,1778,200,10,temporal_contact_aggregated
1764,1779,20,1,temporal_contact_aggregated
1764,1780,40,2,temporal_contact_aggregated
1764,1782,20,1,temporal_contact_aggregated
1764,1783,380,19,temporal_contact_aggregated
1764,1787,500,25,temporal_contact_aggregated
1764,1789,180,9,temporal_contact_aggregated
1764,1790,100,5,temporal_contact_aggregated
1764,1792,2120,106,temporal_contact_aggregated
1764,1795,20,1,temporal_contact_aggregated
1764,1796,280,14,temporal_contact_aggregated
1764,1797,20,1,temporal_contact_aggregated
1764,1798,400,20,temporal_contact_aggregated
1764,1799,320,16,temporal_contact_aggregated
1764,1821,20,1,temporal_contact_aggregated
1764,1822,20,1,temporal_contact_aggregated
1764,1833,40,2,temporal_contact_aggregated
1764,1838,200,10,temporal_contact_aggregated
1764,1843,20,1,temporal_contact_aggregated
1764,1851,20,1,temporal_contact_aggregated
1764,1852,20,1,temporal_contact_aggregated
1764,1855,40,2,temporal_contact_aggregated
1764,1861,160,8,temporal_contact_aggregated
1764,1887,20,1,temporal_contact_aggregated
1764,1898,60,3,temporal_contact_aggregated
1764,1902,300,15,temporal_contact_aggregated
1764,1911,400,20,temporal_contact_aggregated
1764,1912,400,20,temporal_contact_aggregated
1764,1913,40,2,temporal_contact_aggregated
1764,1916,20,1,temporal_contact_aggregated
1765,1767,20,1,temporal_contact_aggregated
1765,1768,20,1,temporal_contact_aggregated
1765,1772,40,2,temporal_contact_aggregated
1765,1775,60,3,temporal_contact_aggregated
1765,1779,1040,52,temporal_contact_aggregated
1765,1780,20,1,temporal_contact_aggregated
1765,1787,20,1,temporal_contact_aggregated
1765,1790,20,1,temporal_contact_aggregated
1765,1792,60,3,temporal_contact_aggregated
1765,1795,40,2,temporal_contact_aggregated
1765,1797,100,5,temporal_contact_aggregated
1765,1815,40,2,temporal_contact_aggregated
1765,1821,40,2,temporal_contact_aggregated
1765,1835,40,2,temporal_contact_aggregated
1765,1837,80,4,temporal_contact_aggregated
1765,1847,160,8,temporal_contact_aggregated
1765,1851,20,1,temporal_contact_aggregated
1765,1854,80,4,temporal_contact_aggregated
1765,1855,20,1,temporal_contact_aggregated
1765,1857,40,2,temporal_contact_aggregated
1765,1861,20,1,temporal_contact_aggregated
1765,1866,120,6,temporal_contact_aggregated
1765,1885,80,4,temporal_contact_aggregated
1765,1889,80,4,temporal_contact_aggregated
1765,1890,1120,56,temporal_contact_aggregated
1765,1895,40,2,temporal_contact_aggregated
1765,1897,20,1,temporal_contact_aggregated
1765,1902,100,5,temporal_contact_aggregated
1765,1907,20,1,temporal_contact_aggregated
1765,1908,4700,235,temporal_contact_aggregated
1765,1911,80,4,temporal_contact_aggregated
1765,1912,940,47,temporal_contact_aggregated
1765,1913,660,33,temporal_contact_aggregated
1765,1916,20,1,temporal_contact_aggregated
1765,1919,100,5,temporal_contact_aggregated
1765,1920,1040,52,temporal_contact_aggregated
1765,1922,40,2,temporal_contact_aggregated
1766,1767,760,38,temporal_contact_aggregated
1766,1768,160,8,temporal_contact_aggregated
1766,1770,960,48,temporal_contact_aggregated
1766,1772,3860,193,temporal_contact_aggregated
1766,1774,460,23,temporal_contact_aggregated
1766,1775,120,6,temporal_contact_aggregated
1766,1778,120,6,temporal_contact_aggregated
1766,1783,440,22,temporal_contact_aggregated
1766,1787,960,48,temporal_contact_aggregated
1766,1789,220,11,temporal_contact_aggregated
1766,1790,660,33,temporal_contact_aggregated
1766,1792,480,24,temporal_contact_aggregated
1766,1795,40,2,temporal_contact_aggregated
1766,1796,300,15,temporal_contact_aggregated
1766,1798,420,21,temporal_contact_aggregated
1766,1799,20,1,temporal_contact_aggregated
1766,1818,20,1,temporal_contact_aggregated
1766,1836,20,1,temporal_contact_aggregated
1766,1837,20,1,temporal_contact_aggregated
1766,1838,20,1,temporal_contact_aggregated
1766,1843,20,1,temporal_contact_aggregated
1766,1851,20,1,temporal_contact_aggregated
1766,1861,40,2,temporal_contact_aggregated
1766,1889,80,4,temporal_contact_aggregated
1766,1890,60,3,temporal_contact_aggregated
1766,1898,20,1,temporal_contact_aggregated
1766,1902,40,2,temporal_contact_aggregated
1766,1909,20,1,temporal_contact_aggregated
1766,1911,40,2,temporal_contact_aggregated
1766,1912,40,2,temporal_contact_aggregated
1766,1916,20,1,temporal_contact_aggregated
1766,1920,80,4,temporal_contact_aggregated
1767,1768,340,17,temporal_contact_aggregated
1767,1770,20,1,temporal_contact_aggregated
1767,1772,40,2,temporal_contact_aggregated
1767,1774,380,19,temporal_contact_aggregated
1767,1775,720,36,temporal_contact_aggregated
1767,1778,60,3,temporal_contact_aggregated
1767,1780,1180,59,temporal_contact_aggregated
1767,1782,60,3,temporal_contact_aggregated
1767,1783,220,11,temporal_contact_aggregated
1767,1787,2540,127,temporal_contact_aggregated
1767,1789,320,16,temporal_contact_aggregated
1767,1790,520,26,temporal_contact_aggregated
1767,1792,260,13,temporal_contact_aggregated
1767,1796,80,4,temporal_contact_aggregated
1767,1798,260,13,temporal_contact_aggregated
1767,1801,20,1,temporal_contact_aggregated
1767,1802,20,1,temporal_contact_aggregated
1767,1805,20,1,temporal_contact_aggregated
1767,1809,20,1,temporal_contact_aggregated
1767,1822,320,16,temporal_contact_aggregated
1767,1831,20,1,temporal_contact_aggregated
1767,1833,20,1,temporal_contact_aggregated
1767,1837,20,1,temporal_contact_aggregated
1767,1838,660,33,temporal_contact_aggregated
1767,1843,80,4,temporal_contact_aggregated
1767,1851,100,5,temporal_contact_aggregated
1767,1855,900,45,temporal_contact_aggregated
1767,1859,20,1,temporal_contact_aggregated
1767,1861,20,1,temporal_contact_aggregated
1767,1866,20,1,temporal_contact_aggregated
1767,1887,60,3,temporal_contact_aggregated
1767,1888,20,1,temporal_contact_aggregated
1767,1889,20,1,temporal_contact_aggregated
1767,1890,40,2,temporal_contact_aggregated
1767,1895,20,1,temporal_contact_aggregated
1767,1907,40,2,temporal_contact_aggregated
1767,1909,60,3,temporal_contact_aggregated
1767,1911,240,12,temporal_contact_aggregated
1767,1916,1300,65,temporal_contact_aggregated
1767,1920,40,2,temporal_contact_aggregated
1768,1770,380,19,temporal_contact_aggregated
1768,1772,120,6,temporal_contact_aggregated
1768,1774,240,12,temporal_contact_aggregated
1768,1775,140,7,temporal_contact_aggregated
1768,1778,720,36,temporal_contact_aggregated
1768,1780,140,7,temporal_contact_aggregated
1768,1782,420,21,temporal_contact_aggregated
1768,1783,1120,56,temporal_contact_aggregated
1768,1787,300,15,temporal_contact_aggregated
1768,1789,220,11,temporal_contact_aggregated
1768,1790,1660,83,temporal_contact_aggregated
1768,1792,520,26,temporal_contact_aggregated
1768,1795,20,1,temporal_contact_aggregated
1768,1796,1020,51,temporal_contact_aggregated
1768,1798,1320,66,temporal_contact_aggregated
1768,1800,20,1,temporal_contact_aggregated
1768,1801,40,2,temporal_contact_aggregated
1768,1809,20,1,temporal_contact_aggregated
1768,1820,60,3,temporal_contact_aggregated
1768,1822,20,1,temporal_contact_aggregated
1768,1833,160,8,temporal_contact_aggregated
1768,1836,20,1,temporal_contact_aggregated
1768,1838,60,3,temporal_contact_aggregated
1768,1843,720,36,temporal_contact_aggregated
1768,1847,40,2,temporal_contact_aggregated
1768,1857,20,1,temporal_contact_aggregated
1768,1858,20,1,temporal_contact_aggregated
1768,1859,80,4,temporal_contact_aggregated
1768,1866,160,8,temporal_contact_aggregated
1768,1887,20,1,temporal_contact_aggregated
1768,1890,20,1,temporal_contact_aggregated
1768,1898,20,1,temporal_contact_aggregated
1768,1902,20,1,temporal_contact_aggregated
1768,1906,20,1,temporal_contact_aggregated
1768,1907,60,3,temporal_contact_aggregated
1768,1909,20,1,temporal_contact_aggregated
1768,1910,40,2,temporal_contact_aggregated
1768,1911,100,5,temporal_contact_aggregated
1768,1912,20,1,temporal_contact_aggregated
1768,1916,20,1,temporal_contact_aggregated
1768,1920,80,4,temporal_contact_aggregated
1768,1922,220,11,temporal_contact_aggregated
1770,1772,200,10,temporal_contact_aggregated
1770,1774,460,23,temporal_contact_aggregated
1770,1775,120,6,temporal_contact_aggregated
1770,1778,200,10,temporal_contact_aggregated
1770,1783,120,6,temporal_contact_aggregated
1770,1787,160,8,temporal_contact_aggregated
1770,1789,20,1,temporal_contact_aggregated
1770,1790,320,16,temporal_contact_aggregated
1770,1792,140,7,temporal_contact_aggregated
1770,1796,260,13,temporal_contact_aggregated
1770,1798,200,10,temporal_contact_aggregated
1770,1799,20,1,temporal_contact_aggregated
1770,1906,20,1,temporal_contact_aggregated
1770,1920,20,1,temporal_contact_aggregated
1772,1774,920,46,temporal_contact_aggregated
1772,1775,1340,67,temporal_contact_aggregated
1772,1778,160,8,temporal_contact_aggregated
1772,1779,40,2,temporal_contact_aggregated
1772,1780,20,1,temporal_contact_aggregated
1772,1782,40,2,temporal_contact_aggregated
1772,1783,440,22,temporal_contact_aggregated
1772,1787,980,49,temporal_contact_aggregated
1772,1789,280,14,temporal_contact_aggregated
1772,1790,180,9,temporal_contact_aggregated
1772,1792,360,18,temporal_contact_aggregated
1772,1795,500,25,temporal_contact_aggregated
1772,1796,120,6,temporal_contact_aggregated
1772,1798,1240,62,temporal_contact_aggregated
1772,1799,80,4,temporal_contact_aggregated
1772,1809,40,2,temporal_contact_aggregated
1772,1822,20,1,temporal_contact_aggregated
1772,1852,20,1,temporal_contact_aggregated
1772,1857,20,1,temporal_contact_aggregated
1772,1866,20,1,temporal_contact_aggregated
1772,1890,40,2,temporal_contact_aggregated
1772,1895,60,3,temporal_contact_aggregated
1772,1902,460,23,temporal_contact_aggregated
1772,1909,460,23,temporal_contact_aggregated
1772,1912,20,1,temporal_contact_aggregated
1772,1917,20,1,temporal_contact_aggregated
1772,1919,20,1,temporal_contact_aggregated
1774,1775,2060,103,temporal_contact_aggregated
1774,1778,220,11,temporal_contact_aggregated
1774,1780,20,1,temporal_contact_aggregated
1774,1783,140,7,temporal_contact_aggregated
1774,1787,200,10,temporal_contact_aggregated
1774,1789,300,15,temporal_contact_aggregated
1774,1790,340,17,temporal_contact_aggregated
1774,1792,280,14,temporal_contact_aggregated
1774,1796,280,14,temporal_contact_aggregated
1774,1798,240,12,temporal_contact_aggregated
1774,1799,360,18,temporal_contact_aggregated
1774,1801,20,1,temporal_contact_aggregated
1774,1802,20,1,temporal_contact_aggregated
1774,1859,20,1,temporal_contact_aggregated
1774,1885,20,1,temporal_contact_aggregated
1774,1906,20,1,temporal_contact_aggregated
1774,1911,40,2,temporal_contact_aggregated
1774,1920,60,3,temporal_contact_aggregated
1775,1778,120,6,temporal_contact_aggregated
1775,1783,420,21,temporal_contact_aggregated
1775,1787,960,48,temporal_contact_aggregated
1775,1789,400,20,temporal_contact_aggregated
1775,1790,1500,75,temporal_contact_aggregated
1775,1792,420,21,temporal_contact_aggregated
1775,1796,200,10,temporal_contact_aggregated
1775,1798,200,10,temporal_contact_aggregated
1775,1799,120,6,temporal_contact_aggregated
1775,1802,80,4,temporal_contact_aggregated
1775,1805,20,1,temporal_contact_aggregated
1775,1821,80,4,temporal_contact_aggregated
1775,1822,180,9,temporal_contact_aggregated
1775,1831,20,1,temporal_contact_aggregated
1775,1833,20,1,temporal_contact_aggregated
1775,1837,40,2,temporal_contact_aggregated
1775,1838,20,1,temporal_contact_aggregated
1775,1851,40,2,temporal_contact_aggregated
1775,1857,100,5,temporal_contact_aggregated
1775,1865,40,2,temporal_contact_aggregated
1775,1880,20,1,temporal_contact_aggregated
1775,1885,20,1,temporal_contact_aggregated
1775,1889,20,1,temporal_contact_aggregated
1775,1890,60,3,temporal_contact_aggregated
1775,1895,80,4,temporal_contact_aggregated
1775,1902,20,1,temporal_contact_aggregated
1775,1909,60,3,temporal_contact_aggregated
1775,1911,20,1,temporal_contact_aggregated
1775,1912,20,1,temporal_contact_aggregated
1778,1780,120,6,temporal_contact_aggregated
1778,1783,180,9,temporal_contact_aggregated
1778,1787,120,6,temporal_contact_aggregated
1778,1789,980,49,temporal_contact_aggregated
1778,1790,140,7,temporal_contact_aggregated
1778,1792,640,32,temporal_contact_aggregated
1778,1796,320,16,temporal_contact_aggregated
1778,1798,160,8,temporal_contact_aggregated
1778,1799,80,4,temporal_contact_aggregated
1778,1820,40,2,temporal_contact_aggregated
1778,1833,80,4,temporal_contact_aggregated
1778,1838,100,5,temporal_contact_aggregated
1778,1843,20,1,temporal_contact_aggregated
1778,1859,80,4,temporal_contact_aggregated
1778,1887,20,1,temporal_contact_aggregated
1778,1890,40,2,temporal_contact_aggregated
1778,1902,80,4,temporal_contact_aggregated
1778,1907,80,4,temporal_contact_aggregated
1778,1909,20,1,temporal_contact_aggregated
1778,1911,20,1,temporal_contact_aggregated
1778,1913,20,1,temporal_contact_aggregated
1778,1920,20,1,temporal_contact_aggregated
1779,1789,20,1,temporal_contact_aggregated
1779,1854,20,1,temporal_contact_aggregated
1779,1855,20,1,temporal_contact_aggregated
1779,1887,20,1,temporal_contact_aggregated
1779,1907,20,1,temporal_contact_aggregated
1779,1908,160,8,temporal_contact_aggregated
1779,1909,20,1,temporal_contact_aggregated
1779,1912,40,2,temporal_contact_aggregated
1779,1917,40,2,temporal_contact_aggregated
1779,1920,2880,144,temporal_contact_aggregated
1779,1922,40,2,temporal_contact_aggregated
1780,1782,60,3,temporal_contact_aggregated
1780,1783,60,3,temporal_contact_aggregated
1780,1789,20,1,temporal_contact_aggregated
1780,1795,600,30,temporal_contact_aggregated
1780,1798,40,2,temporal_contact_aggregated
1780,1800,60,3,temporal_contact_aggregated
1780,1801,640,32,temporal_contact_aggregated
1780,1802,20,1,temporal_contact_aggregated
1780,1809,120,6,temporal_contact_aggregated
1780,1815,40,2,temporal_contact_aggregated
1780,1820,300,15,temporal_contact_aggregated
1780,1821,460,23,temporal_contact_aggregated
1780,1822,600,30,temporal_contact_aggregated
1780,1833,4580,229,temporal_contact_aggregated
1780,1835,900,45,temporal_contact_aggregated
1780,1837,40,2,temporal_contact_aggregated
1780,1838,420,21,temporal_contact_aggregated
1780,1843,500,25,temporal_contact_aggregated
1780,1847,20,1,temporal_contact_aggregated
1780,1851,60,3,temporal_contact_aggregated
1780,1855,60,3,temporal_contact_aggregated
1780,1857,140,7,temporal_contact_aggregated
1780,1858,20,1,temporal_contact_aggregated
1780,1859,260,13,temporal_contact_aggregated
1780,1866,40,2,temporal_contact_aggregated
1780,1885,60,3,temporal_contact_aggregated
1780,1887,100,5,temporal_contact_aggregated
1780,1889,20,1,temporal_contact_aggregated
1780,1890,20,1,temporal_contact_aggregated
1780,1895,100,5,temporal_contact_aggregated
1780,1902,100,5,temporal_contact_aggregated
1780,1908,20,1,temporal_contact_aggregated
1780,1909,1000,50,temporal_contact_aggregated
1780,1911,120,6,temporal_contact_aggregated
1780,1912,20,1,temporal_contact_aggregated
1780,1916,60,3,temporal_contact_aggregated
1780,1917,20,1,temporal_contact_aggregated
1782,1783,20,1,temporal_contact_aggregated
1782,1790,40,2,temporal_contact_aggregated
1782,1792,20,1,temporal_contact_aggregated
1782,1795,240,12,temporal_contact_aggregated
1782,1796,20,1,temporal_contact_aggregated
1782,1800,20,1,temporal_contact_aggregated
1782,1801,160,8,temporal_contact_aggregated
1782,1809,420,21,temporal_contact_aggregated
1782,1819,20,1,temporal_contact_aggregated
1782,1820,2440,122,temporal_contact_aggregated
1782,1822,240,12,temporal_contact_aggregated
1782,1833,700,35,temporal_contact_aggregated
1782,1838,160,8,temporal_contact_aggregated
1782,1843,1920,96,temporal_contact_aggregated
1782,1851,60,3,temporal_contact_aggregated
1782,1855,40,2,temporal_contact_aggregated
1782,1859,2520,126,temporal_contact_aggregated
1782,1866,20,1,temporal_contact_aggregated
1782,1889,320,16,temporal_contact_aggregated
1782,1898,40,2,temporal_contact_aggregated
1782,1902,20,1,temporal_contact_aggregated
1782,1907,140,7,temporal_contact_aggregated
1782,1908,20,1,temporal_contact_aggregated
1782,1909,100,5,temporal_contact_aggregated
1782,1911,40,2,temporal_contact_aggregated
1782,1912,20,1,temporal_contact_aggregated
1782,1916,40,2,temporal_contact_aggregated
1783,1787,1940,97,temporal_contact_aggregated
1783,1789,880,44,temporal_contact_aggregated
1783,1790,280,14,temporal_contact_aggregated
1783,1792,940,47,temporal_contact_aggregated
1783,1796,980,49,temporal_contact_aggregated
1783,1798,660,33,temporal_contact_aggregated
1783,1799,120,6,temporal_contact_aggregated
1783,1800,20,1,temporal_contact_aggregated
1783,1809,40,2,temporal_contact_aggregated
1783,1819,20,1,temporal_contact_aggregated
1783,1822,20,1,temporal_contact_aggregated
1783,1831,20,1,temporal_contact_aggregated
1783,1833,20,1,temporal_contact_aggregated
1783,1836,40,2,temporal_contact_aggregated
1783,1857,20,1,temporal_contact_aggregated
1783,1859,20,1,temporal_contact_aggregated
1783,1888,40,2,temporal_contact_aggregated
1783,1892,20,1,temporal_contact_aggregated
1783,1902,20,1,temporal_contact_aggregated
1783,1908,20,1,temporal_contact_aggregated
1783,1909,20,1,temporal_contact_aggregated
1783,1912,40,2,temporal_contact_aggregated
1783,1913,20,1,temporal_contact_aggregated
1783,1916,20,1,temporal_contact_aggregated
1783,1919,20,1,temporal_contact_aggregated
1787,1789,100,5,temporal_contact_aggregated
1787,1790,180,9,temporal_contact_aggregated
1787,1792,580,29,temporal_contact_aggregated
1787,1795,40,2,temporal_contact_aggregated
1787,1796,400,20,temporal_contact_aggregated
1787,1798,120,6,temporal_contact_aggregated
1787,1799,40,2,temporal_contact_aggregated
1787,1833,20,1,temporal_contact_aggregated
1787,1836,20,1,temporal_contact_aggregated
1787,1851,20,1,temporal_contact_aggregated
1787,1852,20,1,temporal_contact_aggregated
1787,1865,20,1,temporal_contact_aggregated
1787,1888,20,1,temporal_contact_aggregated
1787,1895,20,1,temporal_contact_aggregated
1787,1911,40,2,temporal_contact_aggregated
1787,1912,40,2,temporal_contact_aggregated
1787,1916,20,1,temporal_contact_aggregated
1787,1922,20,1,temporal_contact_aggregated
1789,1790,260,13,temporal_contact_aggregated
1789,1792,1200,60,temporal_contact_aggregated
1789,1796,1340,67,temporal_contact_aggregated
1789,1798,120,6,temporal_contact_aggregated
1789,1799,40,2,temporal_contact_aggregated
1789,1809,40,2,temporal_contact_aggregated
1789,1819,40,2,temporal_contact_aggregated
1789,1821,20,1,temporal_contact_aggregated
1789,1822,40,2,temporal_contact_aggregated
1789,1833,60,3,temporal_contact_aggregated
1789,1837,20,1,temporal_contact_aggregated
1789,1851,60,3,temporal_contact_aggregated
1789,1859,20,1,temporal_contact_aggregated
1789,1861,20,1,temporal_contact_aggregated
1789,1892,20,1,temporal_contact_aggregated
1789,1902,20,1,temporal_contact_aggregated
1789,1907,20,1,temporal_contact_aggregated
1789,1908,120,6,temporal_contact_aggregated
1789,1911,80,4,temporal_contact_aggregated
1789,1916,40,2,temporal_contact_aggregated
1789,1919,20,1,temporal_contact_aggregated
1789,1922,20,1,temporal_contact_aggregated
1790,1792,160,8,temporal_contact_aggregated
1790,1795,60,3,temporal_contact_aggregated
1790,1796,120,6,temporal_contact_aggregated
1790,1798,220,11,temporal_contact_aggregated
1790,1799,40,2,temporal_contact_aggregated
1790,1822,120,6,temporal_contact_aggregated
1790,1836,20,1,temporal_contact_aggregated
1790,1837,60,3,temporal_contact_aggregated
1790,1838,60,3,temporal_contact_aggregated
1790,1843,140,7,temporal_contact_aggregated
1790,1847,20,1,temporal_contact_aggregated
1790,1851,660,33,temporal_contact_aggregated
1790,1855,180,9,temporal_contact_aggregated
1790,1858,20,1,temporal_contact_aggregated
1790,1859,80,4,temporal_contact_aggregated
1790,1861,20,1,temporal_contact_aggregated
1790,1866,140,7,temporal_contact_aggregated
1790,1887,40,2,temporal_contact_aggregated
1790,1890,220,11,temporal_contact_aggregated
1790,1902,80,4,temporal_contact_aggregated
1790,1909,80,4,temporal_contact_aggregated
1790,1910,20,1,temporal_contact_aggregated
1790,1911,140,7,temporal_contact_aggregated
1790,1912,80,4,temporal_contact_aggregated
1790,1916,280,14,temporal_contact_aggregated
1790,1920,180,9,temporal_contact_aggregated
1790,1922,360,18,temporal_contact_aggregated
1792,1796,380,19,temporal_contact_aggregated
1792,1798,600,30,temporal_contact_aggregated
1792,1799,80,4,temporal_contact_aggregated
1792,1820,60,3,temporal_contact_aggregated
1792,1822,20,1,temporal_contact_aggregated
1792,1833,20,1,temporal_contact_aggregated
1792,1851,20,1,temporal_contact_aggregated
1792,1855,20,1,temporal_contact_aggregated
1792,1887,20,1,temporal_contact_aggregated
